file	lines	omega	decide	bv_decide	simp	norm_num	decision_total
Vsa/Sim/SnprintfSpec34.lean	268	3	61	0	1	0	64
Vsa/Sim/SnprintfSites2.lean	312	0	60	0	0	0	60
Vsa/Sim/StepBranch.lean	792	0	59	0	43	0	59
Vsa/Sim/ExecExprRet.lean	336	9	49	0	0	0	58
Vsa/Sim/ExecIf.lean	258	9	49	0	0	0	58
Vsa/Sim/ExecVarDecl.lean	278	9	49	0	0	0	58
Vsa/Sim/ExecVarNull.lean	269	9	49	0	0	0	58
Vsa/Sim/ExecWhile.lean	338	9	49	0	0	0	58
Vsa/Sim/EvalDivChain.lean	407	1	53	0	0	0	54
Vsa/Sim/StackSlotGeom.lean	307	54	0	0	0	0	54
Vsa/Sim/EnvGetSpec3.lean	563	24	28	0	16	0	52
Vsa/Sim/SnprintfSitesPrint2.lean	163	0	52	0	0	0	52
Vsa/Sim/StrcpySpecW.lean	451	45	6	0	7	0	51
Vsa/Sim/BinopTailGen.lean	353	3	47	0	0	0	50
Vsa/Sim/BoolBoxEpilogue.lean	279	3	47	0	0	0	50
Vsa/Sim/EqNeReprReadback.lean	354	47	0	0	0	0	47
Vsa/Sim/DecodeTable/Batch16Part32.lean	339	11	33	0	33	0	44
Vsa/Sim/SnprintfSpec8.lean	360	35	8	0	7	0	43
Vsa/Sim/RegPins.lean	205	0	42	0	4	0	42
Vsa/Sim/BinopChainGen.lean	349	0	41	0	0	0	41
Vsa/Sim/EvalModValueTail.lean	111	1	40	0	3	0	41
Vsa/Sim/EvalDivValueTail.lean	109	0	40	0	0	0	40
Vsa/Sim/SegFrameFactsAuto.lean	656	28	11	0	5	0	39
Vsa/Sim/ExecuteLoad.lean	721	15	22	0	46	0	37
Vsa/Sim/StepAlu.lean	458	0	37	0	17	0	37
Vsa/Sim/PinW.lean	449	34	0	0	12	0	34
Vsa/Sim/SnprintfSpec21.lean	205	13	21	0	0	0	34
Vsa/Sim/EnvDefSpec12.lean	56	0	32	0	1	0	32
Vsa/Sim/EnvDefSpec13.lean	55	0	32	0	1	0	32
Vsa/Sim/EnvDefSpec14.lean	55	0	32	0	1	0	32
Vsa/Sim/StepStore.lean	388	0	32	0	14	0	32
Vsa/Sim/Frame.lean	296	0	31	0	3	0	31
Vsa/Sim/SnprintfSpec48.lean	213	25	6	0	2	0	31
Vsa/Sim/DemoStore.lean	252	0	30	0	1	0	30
Vsa/Sim/ReprSurvival.lean	386	29	0	0	19	0	29
Vsa/Sim/DemoLoad.lean	232	0	28	0	0	0	28
Vsa/Sim/EnvGetSpec9.lean	400	17	10	0	14	0	27
Vsa/Sim/Htif.lean	261	18	9	0	26	0	27
Vsa/Sim/SnprintfSitesPro2.lean	84	0	25	0	0	0	25
Vsa/Sim/SnprintfSitesRet3.lean	91	0	25	0	0	0	25
Vsa/Sim/SnprintfSpec38.lean	307	23	1	0	2	0	24
Vsa/Sim/SnprintfSpec39.lean	512	22	2	0	10	0	24
Vsa/Sim/CmpBridges.lean	99	5	18	0	0	0	23
Vsa/Sim/SnprintfSpec53.lean	270	22	1	0	1	0	23
Vsa/Sim/EvalEqNeArm.lean	306	0	22	0	0	0	22
Vsa/Sim/EvalNegSim3.lean	326	21	1	0	4	0	22
Vsa/Sim/ExecIfSites.lean	92	0	21	0	0	0	21
Vsa/Sim/ExecWhileSites.lean	91	0	21	0	0	0	21
Vsa/Sim/StrlenMagic.lean	226	11	10	0	8	0	21
Vsa/Sim/ReprCopy.lean	232	20	0	0	10	0	20
Vsa/Sim/SnprintfSpec23.lean	137	5	15	0	0	0	20
Vsa/Sim/SnprintfSpec44.lean	172	14	5	0	3	0	19
Vsa/Sim/AstTransport.lean	744	18	0	0	2	0	18
Vsa/Sim/EnvDefSpec.lean	221	2	15	0	15	0	17
Vsa/Sim/EnvDefSpec16.lean	93	8	8	0	0	0	16
Vsa/Sim/EnvDefSpec2.lean	476	13	3	0	3	0	16
Vsa/Sim/Hooks.lean	259	4	12	0	25	0	16
Vsa/Sim/EvalCallNative3.lean	196	0	15	0	0	0	15
Vsa/Sim/Tick.lean	275	0	15	0	28	0	15
Vsa/Sim/EnvDefSpec5.lean	123	7	7	0	4	0	14
Vsa/Sim/MemLoadTotal.lean	269	7	7	0	20	0	14
Vsa/Sim/SnprintfSpec.lean	190	14	0	0	7	0	14
Vsa/Sim/StepObs.lean	527	7	7	0	18	0	14
Vsa/Sim/ErrorSiteJal.lean	150	0	13	0	0	0	13
Vsa/Sim/BlockTermDemo.lean	140	6	6	0	0	0	12
Vsa/Sim/DecodeTable/RetSupp.lean	108	3	9	0	9	0	12
Vsa/Sim/EnvGetSpec.lean	211	0	12	0	0	0	12
Vsa/Sim/Fetch.lean	377	8	4	0	36	0	12
Vsa/Sim/NegBlockProto.lean	257	0	12	0	0	0	12
Vsa/Sim/PtrArith.lean	106	2	10	0	6	0	12
Vsa/Sim/EvalModArm.lean	175	0	11	0	0	0	11
Vsa/Sim/HtifLift.lean	233	0	11	0	16	0	11
Vsa/Sim/SegFrameFacts.lean	159	11	0	0	0	0	11
Vsa/Sim/BinopChainInstances.lean	160	0	10	0	0	0	10
Vsa/Sim/DeriveErrorSite.lean	154	0	10	0	0	0	10
Vsa/Sim/OmegaHelpers.lean	216	10	0	0	0	0	10
Vsa/Sim/SegState.lean	296	2	8	0	0	0	10
Vsa/Sim/EnvGetSpec5.lean	197	7	2	0	2	0	9
Vsa/Sim/EvalGtBlocks.lean	249	0	9	0	0	0	9
Vsa/Sim/ImageDischarge.lean	308	0	9	0	0	0	9
Vsa/Sim/SpillSafe.lean	78	9	0	0	0	0	9
Vsa/Sim/BlockLogic.lean	634	8	0	0	3	0	8
Vsa/Sim/BlockTactics2.lean	131	6	2	0	2	0	8
Vsa/Sim/EnvDefSpec10.lean	69	7	1	0	0	0	8
Vsa/Sim/EnvDefSpec6.lean	73	7	1	0	0	0	8
Vsa/Sim/EnvDefSpec7.lean	73	7	1	0	0	0	8
Vsa/Sim/EnvDefSpec8.lean	69	7	1	0	0	0	8
Vsa/Sim/EnvDefSpec9.lean	69	7	1	0	0	0	8
Vsa/Sim/EqNeDispatchSeg.lean	267	0	8	0	0	0	8
Vsa/Sim/EqNeDispatchStrong.lean	181	0	8	0	0	0	8
Vsa/Sim/LoopStep.lean	288	4	4	0	4	0	8
Vsa/Sim/EnvDefMoveCommon.lean	67	0	7	0	0	0	7
Vsa/Sim/EnvDefSpec11.lean	65	6	1	0	0	0	7
Vsa/Sim/EnvDefSpillCommon.lean	73	0	7	0	0	0	7
Vsa/Sim/CodeRangeInsert.lean	60	6	0	0	5	0	6
Vsa/Sim/ExecIf2.lean	256	4	2	0	0	0	6
Vsa/Sim/Skeleton.lean	247	0	6	0	17	0	6
Vsa/Sim/SlotFrame.lean	208	6	0	0	0	0	6
Vsa/Sim/BlockMemDemo.lean	155	0	5	0	0	0	5
Vsa/Sim/InitGoodSeed.lean	74	0	5	0	6	0	5
Vsa/Sim/LayoutInstance.lean	176	0	5	0	0	0	5
Vsa/Sim/DivDispatchSeg.lean	186	0	4	0	2	0	4
Vsa/Sim/ExitPathSpans.lean	223	0	4	0	0	0	4
Vsa/Sim/GeomFacts.lean	285	4	0	0	4	0	4
Vsa/Sim/ModDispatchSeg.lean	168	0	4	0	2	0	4
Vsa/Sim/ModDispatchStrong.lean	132	0	4	0	1	0	4
Vsa/Sim/WriteLogNF.lean	156	4	0	0	5	0	4
Vsa/While/Semantics.lean	539	0	4	0	0	0	4
Vsa/Sim/BlockAdapter.lean	80	3	0	0	2	0	3
Vsa/Sim/Decode.lean	54	0	3	0	3	0	3
Vsa/Sim/EvalBinSim4.lean	110	3	0	0	0	0	3
Vsa/Sim/EvalGtBlk1Pilot.lean	113	0	3	0	0	0	3
Vsa/Sim/Mfr.lean	71	3	0	0	1	0	3
Vsa/ElfMono.lean	88	2	0	0	10	0	2
Vsa/Sim/CmpDispatchSeg.lean	172	0	2	0	0	0	2
Vsa/Sim/DeriveCaseRow.lean	142	0	2	0	0	0	2
Vsa/Sim/EnvDefineClose.lean	187	2	0	0	9	0	2
Vsa/Sim/EvalIntPilot.lean	178	0	2	0	2	0	2
Vsa/Sim/ChainFrameOut.lean	277	0	1	0	1	0	1
Vsa/Sim/CmpArmSeg.lean	99	0	1	0	0	0	1
Vsa/Sim/Code/FlushPins.lean	313	1	0	0	1	0	1
Vsa/Sim/DeriveCase.lean	159	0	1	0	0	0	1
Vsa/Sim/Dispatch.lean	88	0	1	0	3	0	1
Vsa/Sim/EnvDefSpec3.lean	426	1	0	0	6	0	1
Vsa/Sim/EnvGetSpec2.lean	230	1	0	0	18	0	1
Vsa/Sim/ErrorSim.lean	231	0	1	0	0	0	1
Vsa/Sim/EvalBinSim2.lean	93	1	0	0	0	0	1
Vsa/Sim/EvalBinSim3.lean	94	1	0	0	0	0	1
Vsa/Sim/EvalDivArm.lean	204	0	1	0	0	0	1
Vsa/Sim/EvalIntSim.lean	82	1	0	0	1	0	1
Vsa/Sim/ExecuteAlu.lean	388	0	1	0	60	0	1
Vsa/Sim/ExecuteJump.lean	238	0	1	0	19	0	1
Vsa/Sim/ExecuteStore.lean	163	1	0	0	12	0	1
Vsa/Sim/InitGoodPmp.lean	58	0	1	0	3	0	1
Vsa/Sim/Pmp.lean	151	0	1	0	10	0	1
Vsa/Sim/SegEvalSound.lean	82	0	1	0	0	0	1
Vsa/Sim/StepFrameOut.lean	290	0	1	0	48	0	1
Vsa/Sim/ValueEqualSites2.lean	94	0	1	0	8	0	1
Vsa/While/ErrorSem.lean	400	0	1	0	0	0	1
Vsa/Alloc.lean	108	0	0	0	0	0	0
Vsa/Elf.lean	133	0	0	0	0	0	0
Vsa/ElfBytes.lean	8	0	0	0	0	0	0
Vsa/Machine.lean	169	0	0	0	0	0	0
Vsa/MemRepr.lean	245	0	0	0	0	0	0
Vsa/Refinement.lean	136	0	0	0	0	0	0
Vsa/RuntimeRepr.lean	149	0	0	0	0	0	0
Vsa/Sim/Attr.lean	15	0	0	0	0	0	0
Vsa/Sim/BinOpValueTails.lean	127	0	0	0	0	0	0
Vsa/Sim/BlockDecode.lean	166	0	0	0	0	0	0
Vsa/Sim/BlockGen.lean	178	0	0	0	0	0	0
Vsa/Sim/BlockTactics.lean	106	0	0	0	0	0	0
Vsa/Sim/BoxSuffixSeams.lean	134	0	0	0	0	0	0
Vsa/Sim/BvNorm.lean	44	0	0	0	0	0	0
Vsa/Sim/BvNormAttr.lean	9	0	0	0	0	0	0
Vsa/Sim/CallEntry.lean	387	0	0	0	0	0	0
Vsa/Sim/ChainFactsTac.lean	183	0	0	0	0	0	0
Vsa/Sim/Code/ArmPins.lean	126	0	0	0	0	0	0
Vsa/Sim/Code/Env_define.lean	1468	0	0	0	0	0	0
Vsa/Sim/Code/Env_get.lean	699	0	0	0	0	0	0
Vsa/Sim/Code/Env_new.lean	338	0	0	0	0	0	0
Vsa/Sim/Code/Env_set.lean	699	0	0	0	0	0	0
Vsa/Sim/Code/Eval_expr.lean	12357	0	0	0	0	0	0
Vsa/Sim/Code/Exec_stmt.lean	2707	0	0	0	0	0	0
Vsa/Sim/Code/Exit.lean	164	0	0	0	0	0	0
Vsa/Sim/Code/FnFmt.lean	47	0	0	0	0	0	0
Vsa/Sim/Code/ImageStatics.lean	138	0	0	0	0	0	0
Vsa/Sim/Code/Interp_run.lean	1390	0	0	0	0	0	0
Vsa/Sim/Code/LldFmt.lean	43	0	0	0	0	0	0
Vsa/Sim/Code/Longjmp.lean	247	0	0	0	0	0	0
Vsa/Sim/Code/Main.lean	629	0	0	0	0	0	0
Vsa/Sim/Code/Memcpy.lean	1003	0	0	0	0	0	0
Vsa/Sim/Code/Memmove.lean	1003	0	0	0	0	0	0
Vsa/Sim/Code/Memset.lean	751	0	0	0	0	0	0
Vsa/Sim/Code/Native_assert.lean	764	0	0	0	0	0	0
Vsa/Sim/Code/Native_print.lean	577	0	0	0	0	0	0
Vsa/Sim/Code/Native_println.lean	247	0	0	0	0	0	0
Vsa/Sim/Code/Runtime_error.lean	273	0	0	0	0	0	0
Vsa/Sim/Code/Setjmp.lean	229	0	0	0	0	0	0
Vsa/Sim/Code/Snprintf.lean	725	0	0	0	0	0	0
Vsa/Sim/Code/Strcmp.lean	1016	0	0	0	0	0	0
Vsa/Sim/Code/Strcpy.lean	751	0	0	0	0	0	0
Vsa/Sim/Code/Strlen.lean	725	0	0	0	0	0	0
Vsa/Sim/Code/SvfprintfSlice.lean	7245	0	0	0	0	0	0
Vsa/Sim/Code/SvfprintfSlice2.lean	165	0	0	0	0	0	0
Vsa/Sim/Code/Value_bool.lean	86	0	0	0	0	0	0
Vsa/Sim/Code/Value_equal.lean	551	0	0	0	0	0	0
Vsa/Sim/Code/Value_int.lean	73	0	0	0	0	0	0
Vsa/Sim/Code/Value_null.lean	60	0	0	0	0	0	0
Vsa/Sim/Code/Value_str.lean	73	0	0	0	0	0	0
Vsa/Sim/Code/Value_truthy.lean	177	0	0	0	0	0	0
Vsa/Sim/Code/__ascii_mbtowc.lean	364	0	0	0	0	0	0
Vsa/Sim/Code/__divdi3.lean	47	0	0	0	0	0	0
Vsa/Sim/Code/__hidden___udivdi3.lean	260	0	0	0	0	0	0
Vsa/Sim/Code/__locale_mb_cur_max.lean	47	0	0	0	0	0	0
Vsa/Sim/Code/__moddi3.lean	216	0	0	0	0	0	0
Vsa/Sim/Code/__muldi3.lean	138	0	0	0	0	0	0
Vsa/Sim/Code/__ssprint_r.lean	816	0	0	0	0	0	0
Vsa/Sim/Code/__ssputs_r.lean	1364	0	0	0	0	0	0
Vsa/Sim/Code/__umoddi3.lean	190	0	0	0	0	0	0
Vsa/Sim/Code/_exit.lean	99	0	0	0	0	0	0
Vsa/Sim/Code/_localeconv_r.lean	47	0	0	0	0	0	0
Vsa/Sim/DecodeTable.lean	20	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch01.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch02.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch03.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch04.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch05.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch06.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch07.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch08.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch09.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch10.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch11.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch12.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch13.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch14.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch15.lean	35	0	0	0	0	0	0
Vsa/Sim/DecodeTable/Batch16.lean	35	0	0	0	0	0	0
Vsa/Sim/DeriveCallSeg.lean	133	0	0	0	0	0	0
Vsa/Sim/DeriveLoop.lean	171	0	0	0	0	0	0
Vsa/Sim/DivergeSim.lean	209	0	0	0	1	0	0
Vsa/Sim/EnvDefEntryCommon.lean	22	0	0	0	0	0	0
Vsa/Sim/EnvDefSpec17.lean	116	0	0	0	0	0	0
Vsa/Sim/ErrorSimFull.lean	559	0	0	0	0	0	0
Vsa/Sim/ErrorSiteApplied.lean	95	0	0	0	0	0	0
Vsa/Sim/ErrorSiteRows.lean	215	0	0	0	0	0	0
Vsa/Sim/ErrorSiteRows2.lean	261	0	0	0	0	0	0
Vsa/Sim/ErrorSites.lean	153	0	0	0	0	0	0
Vsa/Sim/EvalArgs.lean	269	0	0	0	1	0	0
Vsa/Sim/EvalCall.lean	109	0	0	0	0	0	0
Vsa/Sim/EvalCallClosure.lean	195	0	0	0	0	0	0
Vsa/Sim/EvalCallNative.lean	195	0	0	0	0	0	0
Vsa/Sim/EvalCallPrint.lean	230	0	0	0	0	0	0
Vsa/Sim/EvalFn.lean	103	0	0	0	0	0	0
Vsa/Sim/EvalIntSim3.lean	79	0	0	0	0	0	0
Vsa/Sim/EvalLeafD.lean	195	0	0	0	0	0	0
Vsa/Sim/ExecBlock2.lean	344	0	0	0	0	0	0
Vsa/Sim/ExecEntry.lean	334	0	0	0	4	0	0
Vsa/Sim/ExecFor.lean	322	0	0	0	0	0	0
Vsa/Sim/ExecForStart.lean	158	0	0	0	0	0	0
Vsa/Sim/ExecSeqLoop.lean	256	0	0	0	0	0	0
Vsa/Sim/ExecSimCommon.lean	139	0	0	0	0	0	0
Vsa/Sim/ExecWhile2.lean	252	0	0	0	0	0	0
Vsa/Sim/Execute.lean	82	0	0	0	4	0	0
Vsa/Sim/ExecuteBranch.lean	338	0	0	0	55	0	0
Vsa/Sim/ExitPath.lean	270	0	0	0	0	0	0
Vsa/Sim/FrameCalc.lean	159	0	0	0	0	0	0
Vsa/Sim/GoodState.lean	81	0	0	0	0	0	0
Vsa/Sim/HeapOps.lean	95	0	0	0	0	0	0
Vsa/Sim/HtifMmio.lean	85	0	0	0	12	0	0
Vsa/Sim/InductionScaffold.lean	501	0	0	0	0	0	0
Vsa/Sim/InitGoodCommon.lean	66	0	0	0	6	0	0
Vsa/Sim/InitValues.lean	131	0	0	0	0	0	0
Vsa/Sim/InterpEntry.lean	345	0	0	0	0	0	0
Vsa/Sim/InterpSimBundle.lean	199	0	0	0	0	0	0
Vsa/Sim/InterpSimFinal.lean	107	0	0	0	0	0	0
Vsa/Sim/KeepRegs.lean	123	0	0	0	1	0	0
Vsa/Sim/LoopScaffoldClose.lean	104	0	0	0	0	0	0
Vsa/Sim/MemRead.lean	57	0	0	0	4	0	0
Vsa/Sim/MfrAttr.lean	10	0	0	0	0	0	0
Vsa/Sim/ReallocSpec.lean	112	0	0	0	0	0	0
Vsa/Sim/RegAccess.lean	778	0	0	0	63	0	0
Vsa/Sim/SegEval.lean	103	0	0	0	6	0	0
Vsa/Sim/SnprintfPost.lean	212	0	0	0	0	0	0
Vsa/Sim/SnprintfRecords.lean	316	0	0	0	0	0	0
Vsa/Sim/SnprintfSpec55.lean	194	0	0	0	0	0	0
Vsa/Sim/StateNF.lean	33	0	0	0	0	0	0
Vsa/Sim/StuckSimClose.lean	195	0	0	0	0	0	0
Vsa/Sim/TermSimAssembly.lean	322	0	0	0	0	0	0
Vsa/Sim/TermSimClose.lean	305	0	0	0	0	0	0
Vsa/Sim/rows/ErrSitesBatch0.lean	38	0	0	0	0	0	0
Vsa/Sim/rows/ErrSitesBatch1.lean	38	0	0	0	0	0	0
Vsa/Sim/rows/ErrSitesBatch2.lean	32	0	0	0	0	0	0
Vsa/Sim/rows/ErrSitesBatch3.lean	32	0	0	0	0	0	0
Vsa/Sim/rows/IntPostEpilogue.lean	128	0	0	0	0	0	0
Vsa/Triple.lean	197	0	0	0	1	0	0
Vsa/While/Ast.lean	68	0	0	0	0	0	0
Vsa/While/Cost.lean	1034	0	0	0	12	0	0
Vsa/While/Derive.lean	596	0	0	0	0	0	0
Vsa/While/Programs.lean	234	0	0	0	0	0	0
Vsa/While/Trichotomy.lean	215	0	0	0	0	0	0
Vsa/While/Validation.lean	82	0	0	0	0	0	0
